temp,count_original,count_0,
131,20.00000,0.00000,
132,19.00000,0.00000,
132,20.00000,0.00000,
132,20.00000,0.00000,
132,19.00000,0.00000,
132,20.00000,0.00000,
132,20.00000,0.00000,
132,20.00000,0.00000,
132,21.00000,0.00000,
132,20.00000,0.00000,
132,20.00000,0.00000,
131,21.00000,0.00000,
132,20.00000,0.00000,
132,21.00000,0.00000,
133,21.00000,0.00000,
133,21.00000,0.00000,
132,21.00000,0.00000,
133,21.00000,0.00000,
132,21.00000,0.00000,
133,22.00000,0.00000,
133,21.00000,0.00000,
133,22.00000,0.00000,
133,21.00000,0.00000,
133,22.00000,0.00000,
133,22.00000,0.00000,
134,21.00000,0.00000,
134,22.00000,0.00000,
134,22.00000,0.00000,
134,22.00000,0.00000,
134,23.00000,0.00000,
134,23.00000,0.00000,
135,22.00000,0.00000,
134,23.00000,0.00000,
134,23.00000,0.00000,
134,23.00000,0.00000,
134,23.00000,0.00000,
134,23.00000,0.00000,
134,23.00000,0.00000,
134,23.00000,0.00000,
135,23.00000,0.00000,
135,24.00000,0.00000,
135,24.00000,0.00000,
135,24.00000,0.00000,
135,24.00000,0.00000,
135,25.00000,0.00000,
135,25.00000,0.00000,
135,24.00000,0.00000,
135,24.00000,0.00000,
135,25.00000,0.00000,
135,25.00000,0.00000,
136,25.00000,0.00000,
136,25.00000,0.00000,
136,25.00000,0.00000,
136,25.00000,0.00000,
136,25.00000,0.00000,
136,25.00000,0.00000,
136,25.00000,0.00000,
136,25.00000,0.00000,
136,26.00000,0.00000,
136,26.00000,0.00000,
136,26.00000,0.00000,
136,26.00000,0.00000,
136,26.00000,0.00000,
137,26.00000,0.00000,
137,26.00000,0.00000,
137,27.00000,0.00000,
137,27.00000,0.00000,
137,27.00000,0.00000,
137,27.00000,0.00000,
138,27.00000,0.00000,
138,28.00000,0.00000,
138,27.00000,0.00000,
138,27.00000,0.00000,
137,27.00000,0.00000,
139,27.00000,0.00000,
139,27.00000,0.00000,
138,27.00000,0.00000,
138,28.00000,0.00000,
138,28.00000,0.00000,
138,28.00000,0.00000,
138,28.00000,0.00000,
138,28.00000,0.00000,
138,28.00000,0.00000,
138,29.00000,0.00000,
138,29.00000,0.00000,
138,29.00000,0.00000,
138,29.00000,0.00000,
139,28.00000,0.00000,
139,29.00000,0.00000,
138,29.00000,0.00000,
139,29.00000,0.00000,
139,29.00000,0.00000,
139,29.00000,0.00000,
139,29.00000,0.00000,
139,30.00000,0.00000,
139,30.00000,0.00000,
139,30.00000,0.00000,
138,30.00000,0.00000,
139,30.00000,0.00000,
139,30.00000,0.00000,
140,31.00000,0.00000,
139,31.00000,0.00000,
140,31.00000,0.00000,
140,31.00000,0.00000,
140,31.00000,0.00000,
140,31.00000,0.00000,
